name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
TEAMGROUP T-Force Vulcan 64 GB,169.99,"5,6000","2,32",2.65609375,Black,12.667,38.0,DDR5,6000,2,32,64
Patriot Viper Elite II 32 GB,84.99,"4,3200","2,16",2.6559375,Red / Black,11.25,18.0,DDR4,3200,2,16,32
ADATA XPG GAMMIX D20 16 GB,37.99,"4,3200","2,8",2.374375,Black / Silver,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB 32 GB,158.99,"5,6600","2,16",4.9684375,Black,9.697,32.0,DDR5,6600,2,16,32
G.Skill Ripjaws S5 32 GB,87.99,"5,5600","2,16",2.7496875,Black,12.857,36.0,DDR5,5600,2,16,32
Kingston FURY Beast RGB 8 GB,38.99,"5,5200","1,8",4.87375,Black,15.385,40.0,DDR5,5200,1,8,8
Patriot Venom RGB 64 GB,189.99,"5,6000","2,32",2.96859375,Black,10.0,30.0,DDR5,6000,2,32,64
Patriot Viper 3 16 GB,25.99,"3,1600","2,8",1.624375,Black / Silver,11.25,9.0,DDR3,1600,2,8,16
Kingston KVR21R15D4K4/64 64 GB,108.57,"4,2133","4,16",1.69640625,Black / Green,14.065,15.0,DDR4,2133,4,16,64
Corsair Vengeance 96 GB,379.9,"5,6000","4,24",3.9572916666666664,Black,10.0,30.0,DDR5,6000,4,24,96
Kingston FURY Beast RGB 32 GB,145.99,"5,6400","2,16",4.5621875,Black,10.0,32.0,DDR5,6400,2,16,32
TEAMGROUP T-Force Vulcan Z 8 GB,45.5,"4,3200","1,8",5.6875,Black,10.0,16.0,DDR4,3200,1,8,8
OLOy WarHawk RGB 16 GB,43.99,"4,3200","2,8",2.749375,Black / Gold,10.0,16.0,DDR4,3200,2,8,16
Corsair Dominator Titanium 64 GB,329.99,"5,6400","2,32",5.15609375,White,10.0,32.0,DDR5,6400,2,32,64
TEAMGROUP T-Create Expert 64 GB,258.1,"4,3200","2,32",4.0328125,Gray,10.0,16.0,DDR4,3200,2,32,64
Kingston FURY Beast RGB 32 GB,113.91,"5,5600","2,16",3.5596875,White,12.857,36.0,DDR5,5600,2,16,32
G.Skill Value 8 GB,25.84,"4,2400","2,4",3.23,Black,14.167,17.0,DDR4,2400,2,4,8
G.Skill Ripjaws S5 64 GB,149.99,"5,5600","2,32",2.34359375,White,12.857,36.0,DDR5,5600,2,32,64
Corsair Vengeance 96 GB,339.99,"5,6800","2,48",3.5415625,Black,11.765,40.0,DDR5,6800,2,48,96
Corsair Vengeance RGB 96 GB,378.99,"5,6800","2,48",3.9478125,Black / Silver,11.765,40.0,DDR5,6800,2,48,96
Patriot Viper Venom RGB 16 GB,47.99,"5,5600","1,16",2.999375,Black / White,12.857,36.0,DDR5,5600,1,16,16
Corsair Vengeance 32 GB,109.99,"5,6000","2,16",3.4371875,White / Gray,12.0,36.0,DDR5,6000,2,16,32
Patriot Viper Venom RGB 32 GB,84.99,"5,5600","2,16",2.6559375,Black / White,12.857,36.0,DDR5,5600,2,16,32
Corsair Vengeance RGB 64 GB,169.99,"5,5200","2,32",2.65609375,White / Gray,15.385,40.0,DDR5,5200,2,32,64
G.Skill Ripjaws M5 RGB 32 GB,114.99,"5,6400","2,16",3.5934375,Black,10.0,32.0,DDR5,6400,2,16,32
Kingston Fury Renegade RGB 64 GB,277.98,"5,6400","2,32",4.3434375,Silver / Black,10.0,32.0,DDR5,6400,2,32,64
ADATA XPG GAMMIX D10 8 GB,49.15,"4,3200","1,8",6.14375,Black,10.0,16.0,DDR4,3200,1,8,8
G.Skill Trident Z5 Neo 32 GB,109.99,"5,5600","2,16",3.4371875,Black,10.0,28.0,DDR5,5600,2,16,32
G.Skill Ripjaws V 128 GB,309.99,"4,3600","4,32",2.421796875,Black,10.0,18.0,DDR4,3600,4,32,128
OLOy MD4U1636181CHKDA 32 GB,75.99,"4,3600","2,16",2.3746875,Black,10.0,18.0,DDR4,3600,2,16,32
Corsair Vengeance LPX 16 GB,71.98,"4,3200","2,8",4.49875,White,10.0,16.0,DDR4,3200,2,8,16
TEAMGROUP T-Force Delta RGB 32 GB,81.99,"5,5600","2,16",2.5621875,White,13.571,38.0,DDR5,5600,2,16,32
Timetec FBA_75TT160UL1R8-4G 16 GB,16.98,"3,1600","2,8",1.06125,Black,13.75,11.0,DDR3,1600,2,8,16
TEAMGROUP T-Force Delta RGB 64 GB,179.99,"5,6000","2,32",2.81234375,White,12.667,38.0,DDR5,6000,2,32,64
Kingston FURY 128 GB,393.0,"5,5200","4,32",3.0703125,White,15.385,40.0,DDR5,5200,4,32,128
Kingston FURY Beast 32 GB,132.19,"4,3200","2,16",4.1309375,Black,10.0,16.0,DDR4,3200,2,16,32
Corsair Vengeance 48 GB,179.99,"5,6000","2,24",3.749791666666667,White / Gray,10.0,30.0,DDR5,6000,2,24,48
G.Skill Trident Z5 Neo RGB 48 GB,264.99,"5,6000","2,24",5.520625,White / Black,8.667,26.0,DDR5,6000,2,24,48
G.Skill Ripjaws M5 RGB 32 GB,114.99,"5,6400","2,16",3.5934375,White,10.0,32.0,DDR5,6400,2,16,32
TEAMGROUP T-Create Expert 96 GB,345.99,"5,6800","2,48",3.6040625,White,10.588,36.0,DDR5,6800,2,48,96
Corsair Vengeance RGB 32 GB,99.99,"5,6400","2,16",3.1246875,Black / Gray,11.25,36.0,DDR5,6400,2,16,32
Crucial CT16G4DFD824A 16 GB,35.0,"4,2400","1,16",2.1875,Green / Black,14.167,17.0,DDR4,2400,1,16,16
G.Skill Ripjaws S5 64 GB,159.99,"5,5200","2,32",2.49984375,Black,15.385,40.0,DDR5,5200,2,32,64
Kingston FURY 64 GB,242.99,"5,5600","4,16",3.79671875,White,14.286,40.0,DDR5,5600,4,16,64
TEAMGROUP Xtreem 32 GB,105.99,"5,6000","2,16",3.3121875,Black,10.0,30.0,DDR5,6000,2,16,32
G.Skill Ripjaws S5 48 GB,104.99,"5,5200","2,24",2.1872916666666664,Black,15.385,40.0,DDR5,5200,2,24,48
G.Skill Trident Z5 32 GB,114.99,"5,6000","2,16",3.5934375,Black,10.0,30.0,DDR5,6000,2,16,32
TEAMGROUP T-Force Delta RGB Eco 32 GB,84.99,"5,6000","2,16",2.6559375,Silver,12.667,38.0,DDR5,6000,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,87.99,"5,5200","2,16",2.7496875,White,15.385,40.0,DDR5,5200,2,16,32
G.Skill Trident Z Neo 32 GB,95.99,"4,4000","2,16",2.9996875,Black / Silver,9.0,18.0,DDR4,4000,2,16,32
Kingston FURY Beast RGB 64 GB,269.99,"5,6400","2,32",4.21859375,Black,10.0,32.0,DDR5,6400,2,32,64
TEAMGROUP Elite Plus 16 GB,40.99,"5,5600","1,16",2.561875,Black,14.286,40.0,DDR5,5600,1,16,16
G.Skill Trident Z Royal 128 GB,464.59,"4,4000","4,32",3.629609375,Silver,9.0,18.0,DDR4,4000,4,32,128
Corsair Vengeance 32 GB,139.09,"5,6400","2,16",4.3465625,White / Gray,10.0,32.0,DDR5,6400,2,16,32
ADATA XPG Lancer Blade 32 GB,162.93,"5,6000","2,16",5.0915625,White,10.0,30.0,DDR5,6000,2,16,32
Kingston FURY Beast RGB 64 GB,222.25,"5,6000","2,32",3.47265625,Black,12.0,36.0,DDR5,6000,2,32,64
Corsair Vengeance LPX 64 GB,144.99,"4,2666","4,16",2.26546875,Black / Yellow,12.003,16.0,DDR4,2666,4,16,64
PNY Performance 16 GB,31.99,"4,3200","1,16",1.999375,Black,13.75,22.0,DDR4,3200,1,16,16
Corsair Vengeance 64 GB,275.99,"5,6200","4,16",4.31234375,Black / Gray,10.323,32.0,DDR5,6200,4,16,64
Samsung M386A4G40DM0-CPB 32 GB,49.99,"4,2133","1,32",1.5621875,Black / Green,14.065,15.0,DDR4,2133,1,32,32
Corsair Vengeance RGB Pro 8 GB,52.98,"4,3200","1,8",6.6225,Black,10.0,16.0,DDR4,3200,1,8,8
Kingston KVR1333D3N9HK2/8G 8 GB,49.99,"3,1333","2,4",6.24875,Green,13.503,9.0,DDR3,1333,2,4,8
Corsair Vengeance 32 GB,124.49,"5,6000","2,16",3.8903125,Black,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB 32 GB,119.99,"5,6000","2,16",3.7496875,White / Silver,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB Pro 256 GB,660.29,"4,3200","8,32",2.5792578125,Black,10.0,16.0,DDR4,3200,8,32,256
Patriot Viper Xtreme 5 RGB 48 GB,157.99,"5,7600","2,24",3.2914583333333334,Black,9.474,36.0,DDR5,7600,2,24,48
Patriot Viper Xtreme 5 RGB 32 GB,127.99,"5,7600","2,16",3.9996875,Black,9.474,36.0,DDR5,7600,2,16,32
Corsair Dominator Platinum RGB 64 GB,319.99,"5,6400","2,32",4.99984375,Black,10.0,32.0,DDR5,6400,2,32,64
Corsair Vengeance 32 GB,108.99,"5,6200","2,16",3.4059375,Black,11.613,36.0,DDR5,6200,2,16,32
Corsair Vengeance 8 GB,60.98,"3,1600","2,4",7.6225,Black / Silver,11.25,9.0,DDR3,1600,2,4,8
G.Skill TridentZ RGB 16 GB,189.0,"4,4000","2,8",11.8125,Black,8.5,17.0,DDR4,4000,2,8,16
TEAMGROUP T-Force Xtreem 32 GB,154.99,"5,7600","2,16",4.8434375,Pink,9.474,36.0,DDR5,7600,2,16,32
PNY XLR8 Gaming EPIC-X RGB 16 GB,39.99,"4,3600","2,8",2.499375,Black,10.0,18.0,DDR4,3600,2,8,16
TEAMGROUP T-Force Vulcanα 32 GB,82.49,"5,5600","2,16",2.5778125,Black / Silver,14.286,40.0,DDR5,5600,2,16,32
Kingston ValueRAM 16 GB,58.2,"4,3200","1,16",3.6375,Unknown,13.75,22.0,DDR4,3200,1,16,16
Corsair Vengeance RGB 32 GB,117.99,"5,6200","2,16",3.6871875,Black,11.613,36.0,DDR5,6200,2,16,32
Kingston Fury Renegade RGB 96 GB,369.99,"5,6400","2,48",3.8540625,Silver / Black,10.0,32.0,DDR5,6400,2,48,96
Kingston KCP424SS6/4 4 GB,5.0,"4,2400","1,4",1.25,Green / Black,14.167,17.0,DDR4,2400,1,4,4
Corsair Vengeance RGB 64 GB,169.0,"5,5200","2,32",2.640625,Black / Gray,15.385,40.0,DDR5,5200,2,32,64
ADATA XPG LANCER RGB 64 GB,296.27,"5,6400","2,32",4.62921875,Black,10.0,32.0,DDR5,6400,2,32,64
Corsair Vengeance LPX 16 GB,37.79,"4,2400","1,16",2.361875,Black,11.667,14.0,DDR4,2400,1,16,16
Corsair Vengeance LPX 16 GB,72.98,"4,3200","1,16",4.56125,Black / Yellow,10.0,16.0,DDR4,3200,1,16,16
G.Skill Trident Z5 32 GB,97.99,"5,6000","2,16",3.0621875,Black,12.0,36.0,DDR5,6000,2,16,32
G.Skill Ripjaws M5 RGB 32 GB,89.99,"5,5200","2,16",2.8121875,Black,15.385,40.0,DDR5,5200,2,16,32
Corsair Vengeance RGB 96 GB,294.99,"5,6000","4,24",3.0728125,Black,13.333,40.0,DDR5,6000,4,24,96
Kingston FURY Beast 16 GB,65.0,"5,4800","2,8",4.0625,Black,15.833,38.0,DDR5,4800,2,8,16
Patriot Signature Premium 8 GB,19.98,"4,2400","1,8",2.4975,Black,14.167,17.0,DDR4,2400,1,8,8
TEAMGROUP T-Force DELTAα RGB 32 GB,92.49,"5,6000","2,16",2.8903125,Black,12.667,38.0,DDR5,6000,2,16,32
G.Skill Trident Z Neo 32 GB,116.99,"4,3600","4,8",3.6559375,Silver / Black,10.0,18.0,DDR4,3600,4,8,32
Timetec PINNACLE Konduit 16 GB,30.99,"4,3600","1,16",1.936875,White,10.0,18.0,DDR4,3600,1,16,16
G.Skill Trident Z Royal 128 GB,799.0,"4,3600","4,32",6.2421875,Gold,8.889,16.0,DDR4,3600,4,32,128
Kingston FURY Beast 32 GB,139.34,"5,6000","2,16",4.354375,White,10.0,30.0,DDR5,6000,2,16,32
G.Skill Ripjaws M5 RGB 64 GB,154.99,"5,5200","2,32",2.42171875,White,15.385,40.0,DDR5,5200,2,32,64
TEAMGROUP T-Force Delta RGB 64 GB,179.99,"5,6000","2,32",2.81234375,Black,12.667,38.0,DDR5,6000,2,32,64
TEAMGROUP T-Force Delta RGB 32 GB,159.99,"5,8000","2,16",4.9996875,Black / Silver,9.5,38.0,DDR5,8000,2,16,32
G.Skill Trident Z RGB 16 GB,56.99,"4,3000","2,8",3.561875,Black,10.667,16.0,DDR4,3000,2,8,16
Kingston Server Premier 32 GB,182.99,"5,5600","1,32",5.7184375,Green / Black,16.429,46.0,DDR5,5600,1,32,32
Kingston FURY Beast RGB 32 GB,149.77,"5,6000","2,16",4.6803125,Black,10.0,30.0,DDR5,6000,2,16,32
G.Skill Trident Z5 RGB 48 GB,229.03,"5,6000","2,24",4.771458333333333,Black,13.333,40.0,DDR5,6000,2,24,48
G.Skill Ripjaws M5 RGB 32 GB,99.99,"5,6000","2,16",3.1246875,White,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB 64 GB,189.99,"5,5600","2,32",2.96859375,Black / Gray,14.286,40.0,DDR5,5600,2,32,64
Corsair Vengeance 64 GB,149.99,"5,5200","2,32",2.34359375,Gray,15.385,40.0,DDR5,5200,2,32,64
Corsair Vengeance LPX 32 GB,124.99,"4,2400","2,16",3.9059375,Black / Yellow,11.667,14.0,DDR4,2400,2,16,32
Timetec PINNACLE Konduit RGB 16 GB,39.99,"4,3600","2,8",2.499375,White,10.0,18.0,DDR4,3600,2,8,16
Samsung M393A8G40MB2-CVF 64 GB,149.99,"4,2933","1,64",2.34359375,Green / Black,14.32,21.0,DDR4,2933,1,64,64
G.Skill Trident Z5 Neo RGB 48 GB,284.45,"5,6000","2,24",5.926041666666666,Black,13.333,40.0,DDR5,6000,2,24,48
G.Skill Trident Z RGB 16 GB,58.99,"4,4000","2,8",3.686875,Black,9.0,18.0,DDR4,4000,2,8,16
Thermaltake TOUGHRAM XG RGB D5 32 GB,154.98,"5,6000","2,16",4.843125,White / Silver,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB 96 GB,397.99,"5,6400","4,24",4.1457291666666665,Black / Gray,10.0,32.0,DDR5,6400,4,24,96
PNY Performance 8 GB,16.32,"4,3200","1,8",2.04,Black,13.75,22.0,DDR4,3200,1,8,8
G.Skill Trident Z5 RGB 32 GB,92.99,"5,5600","2,16",2.9059375,Black,12.857,36.0,DDR5,5600,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,137.99,"5,7600","2,16",4.3121875,Black / Silver,9.474,36.0,DDR5,7600,2,16,32
G.Skill Trident Z5 Royal 32 GB,159.99,"5,7600","2,16",4.9996875,Silver,9.474,36.0,DDR5,7600,2,16,32
G.Skill Value 4 GB,14.72,"3,1600","1,4",3.68,Green,13.75,11.0,DDR3,1600,1,4,4
G.Skill Trident Z5 Neo RGB 32 GB,138.99,"5,6400","2,16",4.3434375,Unknown,10.0,32.0,DDR5,6400,2,16,32
TEAMGROUP Xtreem 32 GB,121.99,"5,7200","2,16",3.8121875,Black,9.444,34.0,DDR5,7200,2,16,32
G.Skill Ripjaws V 32 GB,69.98,"4,3200","1,32",2.186875,Black,10.0,16.0,DDR4,3200,1,32,32
Klevv CRAS X RGB 16 GB,51.99,"4,3600","2,8",3.249375,Black,10.0,18.0,DDR4,3600,2,8,16
TEAMGROUP T-Force Delta RGB 16 GB,43.99,"4,3200","2,8",2.749375,Black,10.0,16.0,DDR4,3200,2,8,16
Patriot Viper Elite 5 RGB 48 GB,139.99,"5,6000","2,24",2.9164583333333334,White,14.0,42.0,DDR5,6000,2,24,48
Corsair Dominator Platinum RGB 32 GB,186.42,"4,3600","4,8",5.825625,White,10.0,18.0,DDR4,3600,4,8,32
TEAMGROUP T-Force Vulcan 16 GB,85.59,"5,5200","1,16",5.349375,Red,15.385,40.0,DDR5,5200,1,16,16
Samsung M393A4K40CB1-CRC 32 GB,59.98,"4,2400","1,32",1.874375,Green / Black,14.167,17.0,DDR4,2400,1,32,32
G.Skill Trident Z5 Royal 32 GB,184.99,"5,7200","2,16",5.7809375,Gold,9.444,34.0,DDR5,7200,2,16,32
G.Skill Flare X5 48 GB,132.99,"5,6000","2,24",2.7706250000000003,Black,13.333,40.0,DDR5,6000,2,24,48
Kingston FURY Beast 32 GB,123.87,"5,6000","1,32",3.8709375,Black,10.0,30.0,DDR5,6000,1,32,32
Silicon Power XPOWER Storm RGB 64 GB,159.99,"5,6000","2,32",2.49984375,Gray,12.667,38.0,DDR5,6000,2,32,64
Crucial Ballistix Elite 16 GB,159.96,"4,2666","2,8",9.9975,Black,12.003,16.0,DDR4,2666,2,8,16
Corsair Dominator Titanium 32 GB,188.99,"5,6400","2,16",5.9059375,Black,10.0,32.0,DDR5,6400,2,16,32
Kingston FURY Beast 64 GB,174.99,"5,5200","2,32",2.73421875,Black,15.385,40.0,DDR5,5200,2,32,64
Corsair Dominator Platinum RGB 32 GB,210.99,"5,7600","2,16",6.5934375,Black,9.474,36.0,DDR5,7600,2,16,32
Kingston FURY Beast 8 GB,34.9,"5,5200","1,8",4.3625,Black,15.385,40.0,DDR5,5200,1,8,8
Kingston FURY Beast 64 GB,240.93,"5,6000","2,32",3.76453125,Black,10.0,30.0,DDR5,6000,2,32,64
Corsair Vengeance RGB Pro 32 GB,134.99,"4,3600","4,8",4.2184375,Black,10.0,18.0,DDR4,3600,4,8,32
TEAMGROUP T-Force Delta RGB 48 GB,249.99,"5,8200","2,24",5.208125,Black,9.268,38.0,DDR5,8200,2,24,48
Corsair Vengeance 32 GB,98.99,"5,5600","1,32",3.0934375,Black / Gray,14.286,40.0,DDR5,5600,1,32,32
Kingston FURY Renegade 96 GB,398.49,"5,6400","2,48",4.1509375,Silver / Black,10.0,32.0,DDR5,6400,2,48,96
Crucial CT8G4DFS8213 8 GB,19.0,"4,2133","1,8",2.375,Black / Green,14.065,15.0,DDR4,2133,1,8,8
Kingston FURY Beast RGB 32 GB,139.56,"5,6000","2,16",4.36125,White,12.0,36.0,DDR5,6000,2,16,32
Patriot Viper Steel RGB 64 GB,172.99,"4,3600","2,32",2.70296875,Black,11.111,20.0,DDR4,3600,2,32,64
TEAMGROUP T-Force Delta RGB 48 GB,179.99,"5,7200","2,24",3.749791666666667,Black,9.444,34.0,DDR5,7200,2,24,48
Kingston FURY Beast 64 GB,280.0,"4,3600","2,32",4.375,Black / Silver,10.0,18.0,DDR4,3600,2,32,64
Kingston FURY Beast 16 GB,55.8,"5,5600","1,16",3.4875,Black,12.857,36.0,DDR5,5600,1,16,16
Samsung M471B5273DH0-CK0 4 GB,10.25,"3,1600","1,4",2.5625,Green,13.75,11.0,DDR3,1600,1,4,4
Corsair Vengeance RGB 48 GB,201.99,"5,6000","2,24",4.208125,Black / Silver,10.0,30.0,DDR5,6000,2,24,48
Crucial CT2K16G4RFD4213 32 GB,56.25,"4,2133","2,16",1.7578125,Green,14.065,15.0,DDR4,2133,2,16,32
Corsair Vengeance LPX 8 GB,34.93,"4,2666","2,4",4.36625,Black / Yellow,12.003,16.0,DDR4,2666,2,4,8
Kingston FURY 128 GB,274.99,"5,5200","4,32",2.148359375,White,15.385,40.0,DDR5,5200,4,32,128
TEAMGROUP T-Force Delta RGB 48 GB,214.99,"5,8000","2,24",4.478958333333334,White,9.5,38.0,DDR5,8000,2,24,48
TEAMGROUP T-Force Vulcan 32 GB,87.99,"5,5600","2,16",2.7496875,Black,12.857,36.0,DDR5,5600,2,16,32
Corsair Dominator Titanium 48 GB,239.99,"5,7000","2,24",4.999791666666667,White,10.286,36.0,DDR5,7000,2,24,48
Corsair Vengeance 32 GB,110.73,"5,6000","2,16",3.4603125,Black,13.333,40.0,DDR5,6000,2,16,32
Patriot Viper Elite 5 RGB 32 GB,107.99,"5,7000","2,16",3.3746875,White,10.857,38.0,DDR5,7000,2,16,32
G.Skill Ripjaws M5 RGB 32 GB,89.99,"5,5200","2,16",2.8121875,White,15.385,40.0,DDR5,5200,2,16,32
Kingston FURY Beast RGB 64 GB,179.99,"5,5600","2,32",2.81234375,Black,12.857,36.0,DDR5,5600,2,32,64
ADATA Premier 16 GB,57.45,"5,4800","1,16",3.590625,Black,16.667,40.0,DDR5,4800,1,16,16
ADATA XPG SPECTRIX D35G RGB 16 GB,97.01,"4,3200","1,16",6.063125,Black,10.0,16.0,DDR4,3200,1,16,16
Kingston Server Premier 32 GB,299.0,"4,2933","1,32",9.34375,Unknown,14.32,21.0,DDR4,2933,1,32,32
Timetec PINNACLE Konduit RGB 16 GB,36.99,"4,3200","2,8",2.311875,White,10.0,16.0,DDR4,3200,2,8,16
Crucial CT2K32G56C46S5 64 GB,246.33,"5,5600","2,32",3.84890625,Black,16.429,46.0,DDR5,5600,2,32,64
G.Skill Ripjaws S5 32 GB,104.99,"5,6000","2,16",3.2809375,Black,10.667,32.0,DDR5,6000,2,16,32
Corsair Dominator Platinum RGB 32 GB,140.99,"5,5200","2,16",4.4059375,Black / Silver,15.385,40.0,DDR5,5200,2,16,32
G.Skill Aegis 16 GB,34.72,"4,2400","2,8",2.17,Black / Red,14.167,17.0,DDR4,2400,2,8,16
G.Skill Flare X5 32 GB,133.8,"5,5600","2,16",4.18125,Black,10.714,30.0,DDR5,5600,2,16,32
TEAMGROUP T-Force Vulcan 64 GB,165.99,"5,6000","2,32",2.59359375,Red,12.667,38.0,DDR5,6000,2,32,64
Corsair Vengeance 48 GB,133.99,"5,5200","2,24",2.7914583333333334,Black,14.615,38.0,DDR5,5200,2,24,48
Corsair Vengeance RGB 48 GB,194.99,"5,7200","2,24",4.062291666666667,Black,10.0,36.0,DDR5,7200,2,24,48
Corsair Vengeance RGB 96 GB,400.69,"5,6000","4,24",4.173854166666667,Black,10.0,30.0,DDR5,6000,4,24,96
Crucial CT102464BD160B 8 GB,16.98,"3,1600","1,8",2.1225,Black / Green,13.75,11.0,DDR3,1600,1,8,8
Crucial CT8G4DFD8213 8 GB,24.99,"4,2133","1,8",3.12375,Black / Green,14.065,15.0,DDR4,2133,1,8,8
Crucial CT2K48G56C46S5 96 GB,194.89,"5,5600","2,48",2.0301041666666664,Black,16.429,46.0,DDR5,5600,2,48,96
TEAMGROUP Xtreem 48 GB,217.99,"5,8000","2,24",4.541458333333334,Black,9.5,38.0,DDR5,8000,2,24,48
Kingston FURY Beast RGB 16 GB,86.04,"5,6000","2,8",5.3775,Black,10.0,30.0,DDR5,6000,2,8,16
ADATA XPG SPECTRIX D35G RGB 32 GB,131.58,"4,3600","2,16",4.111875,Black,10.0,18.0,DDR4,3600,2,16,32
Corsair Vengeance 32 GB,142.99,"5,6600","2,16",4.4684375,Black,9.697,32.0,DDR5,6600,2,16,32
ADATA XPG Lancer Blade RGB 64 GB,327.47,"5,6000","2,32",5.11671875,Black,10.0,30.0,DDR5,6000,2,32,64
G.Skill Trident Z5 Royal Neo RGB 32 GB,199.99,"5,8000","2,16",6.2496875,Gold,9.5,38.0,DDR5,8000,2,16,32
Klevv CRAS X RGB 32 GB,87.99,"4,3600","2,16",2.7496875,Black,10.0,18.0,DDR4,3600,2,16,32
Corsair Vengeance 64 GB,197.99,"5,5600","2,32",3.09359375,Black / Gray,14.286,40.0,DDR5,5600,2,32,64
Patriot Viper Steel 16 GB,35.99,"4,3600","1,16",2.249375,Gray,10.0,18.0,DDR4,3600,1,16,16
ADATA XPG Lancer Blade 64 GB,339.75,"5,6000","2,32",5.30859375,Black,10.0,30.0,DDR5,6000,2,32,64
Corsair Vengeance 64 GB,160.99,"5,4400","2,32",2.51546875,Black / Gray,16.364,36.0,DDR5,4400,2,32,64
Patriot Viper Venom 32 GB,72.98,"5,5200","1,32",2.280625,Black / White,13.846,36.0,DDR5,5200,1,32,32
Corsair Dominator Platinum RGB 64 GB,199.99,"5,5200","2,32",3.12484375,Black,15.385,40.0,DDR5,5200,2,32,64
Corsair Vengeance RGB 64 GB,272.0,"5,6200","4,16",4.25,Black / Gray,10.323,32.0,DDR5,6200,4,16,64
G.Skill Trident Z5 RGB 32 GB,136.99,"5,6800","2,16",4.2809375,Black / Silver,10.0,34.0,DDR5,6800,2,16,32
TEAMGROUP Elite 16 GB,40.99,"5,4800","1,16",2.561875,Black,16.667,40.0,DDR5,4800,1,16,16
G.Skill Trident Z5 64 GB,204.99,"5,6000","2,32",3.20296875,Black,10.667,32.0,DDR5,6000,2,32,64
TEAMGROUP T-Create Classic 32 GB,87.99,"5,6000","2,16",2.7496875,Black,16.0,48.0,DDR5,6000,2,16,32
Kingston FURY Beast RGB 32 GB,118.99,"5,5600","2,16",3.7184375,Black,14.286,40.0,DDR5,5600,2,16,32
G.Skill Ripjaws S5 64 GB,179.99,"5,5600","2,32",2.81234375,Black,10.714,30.0,DDR5,5600,2,32,64
G.Skill Trident Z5 Neo RGB 32 GB,125.0,"5,6400","2,16",3.90625,Unknown,10.0,32.0,DDR5,6400,2,16,32
G.Skill Trident Z5 RGB 48 GB,109.99,"5,5600","2,24",2.2914583333333334,Black,14.286,40.0,DDR5,5600,2,24,48
Corsair Vengeance RGB Pro 16 GB,87.99,"4,3600","1,16",5.499375,Black,10.0,18.0,DDR4,3600,1,16,16
TEAMGROUP T-Create Classic 64 GB,159.99,"5,6000","2,32",2.49984375,Black,16.0,48.0,DDR5,6000,2,32,64
Klevv BOLT V 32 GB,102.99,"5,6800","2,16",3.2184375,Black,10.0,34.0,DDR5,6800,2,16,32
Corsair Vengeance LPX 32 GB,82.56,"4,3000","1,32",2.58,Black / Yellow,10.667,16.0,DDR4,3000,1,32,32
Patriot Signature Line 8 GB,23.99,"4,3200","1,8",2.99875,Unknown,13.75,22.0,DDR4,3200,1,8,8
Kingston FURY Renegade 48 GB,173.99,"5,6000","1,48",3.624791666666667,Silver / Black,10.667,32.0,DDR5,6000,1,48,48
TEAMGROUP T-Force Delta RGB 48 GB,249.99,"5,8200","2,24",5.208125,White,9.268,38.0,DDR5,8200,2,24,48
Patriot Viper Steel RGB 16 GB,52.99,"4,3600","2,8",3.311875,Black,11.111,20.0,DDR4,3600,2,8,16
Corsair Vengeance 16 GB,149.06,"3,1600","4,4",9.31625,Black / Yellow,11.25,9.0,DDR3,1600,4,4,16
V-Color TRA564G60D434Q 256 GB,1839.99,"5,6000","4,64",7.1874609375,White,11.333,34.0,DDR5,6000,4,64,256
Corsair Vengeance RGB Pro SL 16 GB,59.99,"4,3200","2,8",3.749375,Black,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB 32 GB,134.99,"5,6800","2,16",4.2184375,Black,11.765,40.0,DDR5,6800,2,16,32
Kingston FURY Renegade 32 GB,144.99,"5,6400","2,16",4.5309375,Silver / Black,10.0,32.0,DDR5,6400,2,16,32
Kingston FURY Beast RGB 64 GB,199.99,"5,5600","2,32",3.12484375,Black,14.286,40.0,DDR5,5600,2,32,64
Kingston FURY Renegade 32 GB,174.64,"5,6400","2,16",5.4575,White / Silver,10.0,32.0,DDR5,6400,2,16,32
Crucial Pro Overclocking 16 GB,56.99,"5,6000","1,16",3.561875,White,12.0,36.0,DDR5,6000,1,16,16
TEAMGROUP Elite 8 GB,17.98,"4,2666","1,8",2.2475,Black,14.254,19.0,DDR4,2666,1,8,8
G.Skill Trident Z Neo 256 GB,629.99,"4,3600","8,32",2.4608984375,Silver / Black,10.0,18.0,DDR4,3600,8,32,256
G.Skill Ripjaws M5 Neo RGB 32 GB,91.99,"5,6000","2,16",2.8746875,White,12.0,36.0,DDR5,6000,2,16,32
G.Skill Flare X5 96 GB,239.99,"5,5600","2,48",2.4998958333333334,Black,14.286,40.0,DDR5,5600,2,48,96
